source,feature_id,mean,var,score,selected,threshold
Xb,47003,0.05319148936170213,0.09391443605582266,0.030166408035029943,False,0.336238477090991
Xb,47004,0.09574468085106383,0.4315946007778544,0.06104975303003281,False,0.336238477090991
Xb,47005,0.4148936170212766,7.879775795012572,0.19374096125782939,False,0.336238477090991
Xb,47006,0.031914893617021274,0.09574468085106383,0.020444809102902188,False,0.336238477090991
Xb,47007,0.7872340425531915,24.255319148936195,0.3079053921540638,False,0.336238477090991
Xb,47008,0.1702127659574468,1.1105010295126982,0.1023157041564507,False,0.336238477090991
Xb,47009,0.39361702127659576,3.2950125829329666,0.17983816482020273,False,0.336238477090991
Xb,47010,0.06382978723404255,0.12491420727522312,0.034789150973486754,False,0.336238477090991
Xb,47011,3.765957446808511,344.5037748798901,0.9561420548089273,True,0.336238477090991
Xb,47012,0.32978723404255317,4.11587737359872,0.17507103364591542,False,0.336238477090991
Xb,47013,0.05319148936170213,0.09391443605582268,0.03016640803502996,False,0.336238477090991
Xb,47014,0.40425531914893614,3.404712880347745,0.21395536598934206,False,0.336238477090991
Xb,47015,0.010638297872340425,0.010638297872340425,0.005111202275725547,False,0.336238477090991
Xb,47016,0.1702127659574468,0.8954472660718377,0.09854662926044765,False,0.336238477090991
Xb,47017,1.0957446808510638,44.7541752459392,0.38088700148015203,True,0.336238477090991
Xb,47018,1.127659574468085,43.14481811942353,0.40481989399709345,True,0.336238477090991
Xb,47019,0.0425531914893617,0.06268588423701675,0.022603935927115515,False,0.336238477090991
Xb,47020,0.8191489361702128,22.515328300160178,0.33040530426591697,False,0.336238477090991
Xb,47021,0.07446808510638298,0.3062228323038208,0.04654275234511189,False,0.336238477090991
Xb,47022,0.05319148936170213,0.0939144360558226,0.03016640803502998,False,0.336238477090991
Xb,47023,0.031914893617021274,0.03122855181880579,0.01500385184164595,False,0.336238477090991
Xb,47024,0.05319148936170213,0.1369251887439945,0.03293625880707684,False,0.336238477090991
Xb,47025,0.30851063829787234,2.7102493708533535,0.16814604271044445,False,0.336238477090991
Xb,47026,0.0851063829787234,0.2292381606039809,0.0525929617382768,False,0.336238477090991
Xb,47027,0.5638297872340425,11.194806680393521,0.2585885576198345,False,0.336238477090991
Xb,47028,0.2978723404255319,1.6737588652482267,0.1671265054805865,False,0.336238477090991
Xb,47029,1.0,9.935483870967742,0.39173162864105737,True,0.336238477090991
Xb,47030,3.3297872340425534,268.89007092198574,0.8394136704618284,True,0.336238477090991
Xb,47031,0.24468085106382978,1.670670327156251,0.12555607846204098,False,0.336238477090991
Xb,47032,0.031914893617021274,0.031228551818805666,0.01500385184164595,False,0.336238477090991
Xb,47033,0.031914893617021274,0.05273392816289168,0.01777686840873086,False,0.336238477090991
Xb,47034,0.05319148936170213,0.1799359414321666,0.032412260607638355,False,0.336238477090991
Xb,47035,0.02127659574468085,0.02104781514527569,0.010112486222940864,False,0.336238477090991
Xb,47036,0.06382978723404255,0.27545184168382514,0.03898028023719743,False,0.336238477090991
Xb,47037,0.09574468085106383,0.4746053534660263,0.060110269881729544,False,0.336238477090991
Xb,47038,0.031914893617021274,0.052733928162891804,0.01777686840873086,False,0.336238477090991
Xb,47039,0.031914893617021274,0.03122855181880578,0.015003851841645951,False,0.336238477090991
Xb,47040,0.031914893617021274,0.05273392816289168,0.01777686840873086,False,0.336238477090991
Xb,47041,0.02127659574468085,0.02104781514527569,0.010112486222940864,False,0.336238477090991
Xb,47042,0.05319148936170213,0.1369251887439945,0.03293625880707684,False,0.336238477090991
Xb,47043,0.05319148936170213,0.1369251887439945,0.03293625880707684,False,0.336238477090991
