latent_dim,split_idx,auc_y_nn,auc_w0_nn,rmse_W_nn,r2_W_nn,rho_W_nn,auc_spos_nn,auc_sneg_nn,auc_y_vib,auc_w0_vib,rmse_W_vib,r2_W_vib,rho_W_vib,auc_spos_vib,auc_sneg_vib,train_loss_eval_vib,test_loss_eval_vib,gen_gap_vib,KL_total_vib,n_train,auc_y_lr,auc_w0_lr,rmse_W_lr,r2_W_lr,rho_W_lr,auc_spos_lr,auc_sneg_lr,auc_y_lr_shuff,auc_w0_lr_shuff,rmse_W_lr_shuff,r2_W_lr_shuff,rho_W_lr_shuff
4,2,0.7375881057268723,0.7158833947163615,0.15388456,0.05736410617828369,0.3553096241368798,0.6201178875033323,0.6085706222590312,0.7535132158590307,0.7262858263422047,0.15649867,0.025065958499908447,0.34151590514650143,0.6518385118924203,0.6127501676926413,1.3127703401716015,7.222626663596083,5.909856323424481,50.64629812749522,10775,0.6118171806167401,0.7242589607986125,0.14861131433470373,0.1208607969316342,0.3944161991074058,0.6470365214300524,0.6063698918644156,0.4999229074889869,0.5049844346531195,0.16051599017798213,-0.02562949275977222,0.03318161539347052
4,3,0.7284251101321586,0.7232576711403429,0.17407316,-0.0290682315826416,0.24224263423757694,0.6356781780872913,0.6157272444243179,0.7370264317180616,0.7344196998789578,0.16279276,0.0999830961227417,0.3875198700121821,0.6539185287414765,0.6213515722291407,1.323644599394566,6.394973181852531,5.071328582457965,55.3926844900888,10775,0.6337334801762113,0.7336864556493619,0.16019825769413298,0.12844237298519778,0.4154533067149406,0.6367138200604702,0.6059185016415713,0.4809361233480176,0.4967277551556948,0.17399705028566398,-0.028168520037873623,0.01988796721009073
4,4,0.6836894273127753,0.6773731626291395,0.16966116,-0.06660795211791992,0.09522940939993416,0.6286296816958841,0.6333060761693501,0.6775440528634361,0.7298687156824067,0.15326506,0.12958526611328125,0.3994908489532051,0.6167584463705509,0.6334455998813164,1.457979695857816,5.3958799114475005,3.9379002155896847,33.87243201908545,10775,0.5634691629955946,0.7347347999233663,0.1521797537556134,0.14186884100292174,0.39664389363045255,0.6204835541321814,0.6430056233354292,0.49571585903083704,0.5000109801153897,0.166243904039486,-0.024074084743122226,-0.01589434495771355
4,5,0.7033370044052863,0.6819500910194174,0.1620555,-0.12896060943603516,0.2323069539702893,0.5837395590934735,0.6212308319341197,0.7285132158590308,0.7260216929611651,0.14394599,0.109261155128479,0.4191572362207336,0.6208413793267963,0.6229664955097435,1.3379502005477515,5.731529132628338,4.393578932080587,28.869102760899093,10775,0.5715308370044053,0.7329437196601941,0.1397254113147478,0.1607293749947769,0.39477523489412947,0.6225875437882943,0.6203198915928742,0.47665198237885464,0.5076668689320388,0.1557909076779892,-0.04336303121457896,-0.016875325871509396
4,6,0.7264977973568282,0.6952476181693609,0.1794604,-0.1332101821899414,0.19945138453938416,0.5779254483537251,0.5997412497696681,0.6780396475770925,0.7095969045537722,0.16163999,0.08067137002944946,0.31254864137371985,0.6021543305854177,0.6032362378356682,1.4071224652974068,6.023897640839284,4.616775175541877,27.170229153909705,10775,0.5823678414096916,0.7092211770103518,0.15899896116754442,0.11046766762590421,0.362380460535412,0.6018982599858902,0.5979301711765566,0.48310572687224673,0.49323957165535803,0.17098133773591231,-0.028657000123192056,0.00035301653281082334
4,7,0.6762885462555066,0.6585907651507353,0.15670416,-0.022141695022583008,0.28587340665762373,0.6322481965384297,0.5806909903279428,0.6884911894273128,0.6971945633548684,0.15122259,0.04811751842498779,0.3217228666371441,0.6044850034087148,0.6105682713771929,1.3907259228721849,6.000862011764989,4.610136088892804,34.56537048977102,10775,0.5741740088105727,0.7175210557227365,0.1466945159891548,0.10426852886761762,0.3747622055935494,0.6166078668227387,0.6109297461595475,0.4377863436123348,0.48099611278964866,0.15672929687724058,-0.022469699397904108,-0.009608050099964344
4,8,0.7229735682819384,0.722031176966923,0.1743509,-0.15291810035705566,0.19212816069366212,0.6222609372626462,0.6327244552967694,0.6929185022026432,0.7187494309110886,0.1571663,0.0631524920463562,0.2840973474064345,0.6420491227403919,0.6319670534546568,1.4029067938289066,6.432153417331316,5.029246623502409,39.59196664655292,10775,0.6210352422907488,0.7351429854859564,0.15061401952605144,0.13963880235485682,0.40803534523976814,0.6253631512987999,0.628658311767816,0.4768392070484581,0.5038728397384922,0.1636620420210008,-0.01588827694671413,0.041843510793308884
4,9,0.7032378854625551,0.7121289320765246,0.18110247,-0.3098379373550415,0.1943898102994976,0.630069098418923,0.628328666739485,0.7060022026431718,0.7182120500782472,0.14836653,0.1208951473236084,0.3836927668951904,0.6357739573191206,0.6293117151486249,1.3587926160210524,6.16264084510473,4.803848229083678,51.29264401500021,10775,0.5461233480176211,0.7199983925950189,0.14650835737065018,0.14277735656830692,0.3995890449150172,0.627538971036611,0.6157044425440618,0.4906277533039648,0.5064258288750592,0.1598295705140873,-0.020194789188955342,0.0048072714888029115
5,0,0.7386784140969163,0.7241154125131958,0.1770651,-0.21956706047058105,0.2970194229767232,0.6235675826567498,0.6174778513861487,0.7246035242290749,0.7332701100040263,0.15315917,0.08751499652862549,0.366306711102219,0.6304812733019172,0.6227464366469041,1.3226586830422387,6.4748308596672945,5.152172176625056,41.73818559049177,10775,0.612863436123348,0.7346667569857085,0.14923114647330205,0.13371915553214775,0.42538300365750953,0.6267399553360208,0.6150956013240978,0.4301321585903084,0.5043821226141882,0.1621857090924481,-0.023210358592793412,-0.007923917732977301
5,1,0.7006167400881057,0.7076351902818641,0.16163623,0.06669378280639648,0.3373916706676397,0.6191359276410726,0.5963049281456174,0.749977973568282,0.7198876340514377,0.15417564,0.1508619785308838,0.3952949245772872,0.6281112358172918,0.6153032891187983,1.3855763279589588,4.905757824373452,3.5201814964144926,33.654371541459156,10775,0.564273127753304,0.7205899212299516,0.15172528859493423,0.17763866560594033,0.4213172025205811,0.6193339903986721,0.6029518043126461,0.4755286343612335,0.48563651893328275,0.16965361661573178,-0.02818906924853981,-0.006090525051684407
5,2,0.7463986784140969,0.7219494371349957,0.15798658,0.006439685821533203,0.22997258276881574,0.638146974319481,0.6096902480343742,0.7362885462555067,0.7321059791767524,0.15008813,0.10330116748809814,0.39704304400159335,0.6469784662776576,0.6162865773031674,1.3707676149244374,5.700804651144779,4.330037036220341,44.43253694007679,10775,0.6118171806167401,0.7242589607986125,0.14861131433470373,0.1208607969316342,0.3944161991074058,0.6470365214300524,0.6063698918644156,0.4999229074889869,0.5049844346531195,0.16051599017798213,-0.02562949275977222,0.03318161539347052
5,3,0.7323678414096916,0.7273068509325878,0.16391905,0.08748632669448853,0.3619089043866255,0.6478045525118715,0.6084869947922563,0.7095374449339207,0.7196347607914175,0.16307281,0.09688377380371094,0.3982532063768988,0.6521956744781499,0.6134992711989131,1.3593240047330923,6.179399076684729,4.820075071951637,39.79259884579829,10775,0.6337334801762113,0.7336864556493619,0.16019825769413298,0.12844237298519778,0.4154533067149406,0.6367138200604702,0.6059185016415713,0.4809361233480176,0.4967277551556948,0.17399705028566398,-0.028168520037873623,0.01988796721009073
5,4,0.6656277533039647,0.7075351609798505,0.17288822,-0.10756874084472656,0.12545672517101844,0.6162545501941106,0.6315364209871921,0.663579295154185,0.7318829989194051,0.15507847,0.10886621475219727,0.37889289309327034,0.6213866105592434,0.6387413195057682,1.4021710442611623,6.223030928409461,4.820859884148298,30.706524694137396,10775,0.5634691629955946,0.7347347999233663,0.1521797537556134,0.14186884100292174,0.39664389363045255,0.6204835541321814,0.6430056233354292,0.49571585903083704,0.5000109801153897,0.166243904039486,-0.024074084743122226,-0.01589434495771355
5,5,0.6994493392070484,0.7050728155339806,0.14429948,0.10488104820251465,0.3553558336242678,0.6186550955440603,0.6079507848369365,0.7217621145374449,0.7266436589805825,0.14645846,0.07789552211761475,0.2899149944314496,0.6296020200164836,0.6246337950157803,1.3439797297320621,5.385095203284061,4.041115473551999,41.57033317725232,10775,0.5715308370044053,0.7329437196601941,0.1397254113147478,0.1607293749947769,0.39477523489412947,0.6225875437882943,0.6203198915928742,0.47665198237885464,0.5076668689320388,0.1557909076779892,-0.04336303121457896,-0.016875325871509396
5,6,0.6932488986784141,0.6958382649161166,0.17975816,-0.13697361946105957,0.2310189155089809,0.5904309006434565,0.6016881484435623,0.7056167400881056,0.7111093412878843,0.15985882,0.10082060098648071,0.3903237602405895,0.5986125001582459,0.6076685574782796,1.3240616114786772,6.336463628083597,5.01240201660492,47.10317125997521,10775,0.5823678414096916,0.7092211770103518,0.15899896116754442,0.11046766762590421,0.362380460535412,0.6018982599858902,0.5979301711765566,0.48310572687224673,0.49323957165535803,0.17098133773591231,-0.028657000123192056,0.00035301653281082334
