latent_dim,split_idx,epoch,phase,loss_task_mean,loss_y_mean,loss_s_mean,loss_w_mean,KL_per_dim_mean,beta,C,val_auc_y
10,3,64,dual,2.445380210876465,0.7542152404785156,0.6375917548483069,0.4159814728931947,3.173898144201799,0.0,84.3942352294922,0.627809607756721
10,3,65,dual,2.1774046312678945,0.5732808478853919,0.6074187457561493,0.3892862864515998,5.890121568333019,0.0,84.3942352294922,0.6708021154693699
10,3,66,dual,2.0021811832081187,0.46952706846323883,0.579179281538183,0.3742955665696751,8.704428022558039,0.0,84.3942352294922,0.6531181137064788
10,3,67,dual,1.8306510069153525,0.35141426646573976,0.5585925281047821,0.36205168203874066,11.556621898304332,0.0,84.3942352294922,0.6627699427060378
10,3,68,dual,1.7852997454729946,0.33562982285564597,0.5485927001996473,0.3524845296686346,13.55821180343628,0.0,84.3942352294922,0.6594424856765094
10,3,69,dual,1.8055500063029202,0.37010077319361945,0.545463121750138,0.3445229774171656,15.6984168399464,0.0,84.3942352294922,0.6521705597179375
10,3,70,dual,1.769826358014887,0.31654491038485005,0.5559282871809873,0.3414248688654466,17.244291999123313,0.0,84.3942352294922,0.6561811370647863
10,3,71,dual,1.7082120234316045,0.2786276862025261,0.5483209301124919,0.33294247768142005,19.269589510830965,0.0,84.3942352294922,0.6595416483032173
10,3,72,dual,1.6500659476627002,0.23635985058816997,0.5414719608697024,0.3307621885429729,20.779940605163574,0.0,84.3942352294922,0.670813133539004
10,3,73,dual,1.6610917503183538,0.24846504425460642,0.5425850369713523,0.3274566327983683,22.231333472511984,0.0,84.3942352294922,0.6532833847509916
10,3,74,dual,1.6224321614612232,0.2202807678417726,0.5386856577613137,0.32478008487007837,23.715481584722344,0.0,84.3942352294922,0.6569524019391801
10,3,75,dual,1.6032237573103472,0.20511974936181848,0.5382785851305182,0.3215468647805127,24.677188873291016,0.0,84.3942352294922,0.6674636403702071
10,3,76,dual,1.5930286916819485,0.20449794016101144,0.5339536314660852,0.3206234723329544,26.12716041911732,0.0,84.3942352294922,0.6659321286910532
10,3,77,dual,1.5718636241826145,0.19167824563654987,0.5310326001860879,0.3181201869791204,27.117208740927957,0.0,84.3942352294922,0.6572058175407668
10,3,78,dual,1.557527948509563,0.18449798463420433,0.5281586647033691,0.3167126341299577,28.894609277898613,0.0,84.3942352294922,0.6524900837373293
10,3,79,dual,1.5443546988747336,0.17940956997600468,0.5268925103274259,0.31116009706800635,30.144279393282805,0.0,84.3942352294922,0.6618774790656676
10,3,80,dual,1.5537642348896374,0.1762599569152702,0.532237705859271,0.3130288489840247,30.326255538246848,0.0,84.3942352294922,0.6607536359629793
10,3,81,dual,1.5376260605725376,0.15956958451054312,0.5345645113424822,0.3089274533770301,32.04425126856024,0.0,84.3942352294922,0.6581092992507712
10,3,82,dual,1.5010240023786372,0.1457418609749187,0.5239079946821387,0.3074661520394412,33.25687989321622,0.0,84.3942352294922,0.6590788893785807
10,3,83,dual,1.5202914476394653,0.15266886387359013,0.5285466801036488,0.3105292415077036,34.72442193464799,0.0,84.3942352294922,0.6630784486557956
10,3,84,dual,1.5124463438987732,0.14532159099524672,0.5295358706604351,0.3080529990521344,35.49740635265004,0.0,84.3942352294922,0.6543411194358748
10,3,85,dual,1.4945282502607866,0.13097658143802124,0.5267297706820748,0.31009212000803515,36.69421820207076,0.0,84.3942352294922,0.6549801674746585
10,3,86,dual,1.4762147177349438,0.1196061030707576,0.5237016894600608,0.30920522863214667,37.303329641168766,0.0,84.3942352294922,0.6556632877919789
10,3,87,dual,1.4825471368702976,0.12471101331439885,0.5249394489960237,0.3079572184519334,38.229468605735086,0.0,84.3942352294922,0.6514323490524461
10,3,88,dual,1.4771619276566939,0.1261470067230138,0.5226627493446524,0.3056894134391438,39.13301745328036,0.0,84.3942352294922,0.654352137505509
10,3,89,dual,1.477024864066731,0.11563637954267589,0.5265052914619446,0.30837790261615405,40.54418113014915,0.0,84.3942352294922,0.6504847950639048
10,3,90,dual,1.4738925857977434,0.11674188077449799,0.5255763368173079,0.3059980340979316,40.907875928011805,0.0,84.3942352294922,0.6458461877479066
10,3,91,dual,1.473599916154688,0.11396021616052497,0.5258154015649449,0.30800888213244354,41.360088695179336,0.0,84.3942352294922,0.648854120758043
10,3,92,dual,1.4716521284796975,0.11562641472979025,0.5258406779982827,0.3043443804437464,42.24074589122426,0.0,84.3942352294922,0.655453944468929
10,4,1,warmup,3.4280336878516455,1.3994397602298043,0.7320943908257918,0.5644051540981639,0.7908053479411385,0.0001,0.05,
10,4,2,warmup,3.0727808583866465,1.240778457034718,0.6713818826458671,0.4892386563799598,2.2874381000345405,0.0001,0.05,
10,4,3,warmup,2.843469912355596,1.1674299131740222,0.6167098635976965,0.4426202435385097,5.106386271390048,0.0001,0.05,
10,4,4,warmup,2.636006626215848,1.0603281638839028,0.5833541642535817,0.40897015685384924,8.913019960576838,0.0001,0.05,
10,4,5,warmup,2.5007812434976753,0.9724768251180649,0.5694583329287443,0.3893877606500279,12.8771183274009,0.0001,0.05,
10,4,6,warmup,2.4194198684258894,0.9144511480223049,0.5637122365561399,0.37754425406455994,15.55073560367931,0.0001,0.05,
10,4,7,warmup,2.3861799998716875,0.8984088599681854,0.5595289766788483,0.368713224476034,17.363891038027678,0.0001,0.05,
10,4,8,warmup,2.3144825371828945,0.826227144761519,0.5604827349836176,0.3672899170355363,19.95688837224787,0.0001,0.05,
10,4,9,warmup,2.2284848635846917,0.7609084018252112,0.5545338283885609,0.3585087873718955,22.409463622353293,0.0001,0.05,
10,4,10,warmup,2.2109468308362095,0.746982375329191,0.5556601258841428,0.35264422405849805,24.492298212918367,0.0001,0.05,
10,4,11,warmup,2.1106410893526943,0.6639077351851896,0.5498776110735807,0.3469781225377863,26.067411682822488,0.0001,0.05,
10,4,12,warmup,2.071610591628335,0.6248622590845282,0.5492440218275244,0.34826029295271094,29.400823419744317,0.0001,0.05,
10,4,13,warmup,2.0612294132059272,0.6233788457783785,0.5475874624469064,0.3426756371151317,30.63756526600231,0.0001,0.05,
10,4,14,warmup,2.0694552172314036,0.6368456957015124,0.5467392422936179,0.33913102881474927,33.32395406202836,0.0001,0.05,
10,4,15,warmup,2.000143896449696,0.5727279159155759,0.5442860397425565,0.3388439186594703,34.832688591697,0.0001,0.05,
10,4,16,warmup,1.9559064344926314,0.5317171310836618,0.5428171699697321,0.3385549553415992,36.46164131164551,0.0001,0.05,
10,4,17,warmup,1.9105221466584639,0.4912675598805601,0.5432745516300201,0.3327054720033299,39.36738725142045,0.0001,0.05,
10,4,18,warmup,1.8665685978802768,0.46382124722003937,0.537366895513101,0.32801357318054547,41.19938971779563,0.0001,0.05,
10,4,19,warmup,1.848478544842113,0.447776352817362,0.5356036018241536,0.32949498160318896,42.920921325683594,0.0001,0.05,
10,4,20,warmup,1.82605933601206,0.41122778911482205,0.5436075085943396,0.3276165466416966,44.81840445778587,0.0001,0.05,
10,4,21,warmup,1.8097095435315913,0.4070160280574452,0.5374507741494612,0.32779196446592157,45.93389077620073,0.0001,0.05,
10,4,22,warmup,1.8004080761562695,0.4095630550926382,0.5334360599517822,0.3239728862589056,48.998700922185726,0.0001,0.05,
10,4,23,warmup,1.779999765482816,0.3839001621712338,0.5350688966837797,0.3259618295864625,49.86953232505105,0.0001,0.05,
10,4,24,warmup,1.7835639931938865,0.3804825341159647,0.5398197743025693,0.32344189421697095,52.33818088878285,0.0001,0.05,
10,4,25,warmup,1.7357518564571033,0.34099081632765854,0.5386646362868223,0.3174317811023105,54.55725947293368,0.0001,0.05,
10,4,26,warmup,1.709223362532529,0.32104494151743973,0.5355150916359641,0.3171482316472314,55.55277651006525,0.0001,0.05,
10,4,27,warmup,1.7628486969254233,0.3609523989937522,0.5396086492321708,0.3226790008219806,58.82364411787553,0.0001,0.05,
10,4,28,warmup,1.7145115462216465,0.32045248354023154,0.537890071218664,0.3182789290493185,58.33561012961648,0.0001,0.05,
10,4,29,warmup,1.6951302615079014,0.3091496672819961,0.5334609923037615,0.3190586119890213,59.936032728715375,0.0001,0.05,
10,4,30,warmup,1.6943106976422397,0.30790071798996493,0.5351557867093519,0.31609840013764123,62.74714400551536,0.0001,0.05,
10,4,31,warmup,1.6753668839281255,0.2949639463966543,0.5303487262942574,0.31970547275109723,64.90496496720748,0.0001,0.05,
10,4,32,warmup,1.6317571022293784,0.25855517014861107,0.5291671427813444,0.3148676644672047,66.91844818808816,0.0001,0.05,
10,4,33,warmup,1.610295675017617,0.23647598312659698,0.5294182761148973,0.31498314440250397,69.78478934548117,0.0001,0.05,
10,4,34,warmup,1.6217319640246304,0.23744735697453673,0.5332485193556006,0.3177875849333676,71.55711780894886,0.0001,0.05,
10,4,35,warmup,1.6181095405058428,0.2420586347579956,0.5318906632336703,0.31226959418166766,71.6874112215909,0.0001,0.05,
10,4,36,warmup,1.5952839038588784,0.21871159903027795,0.5316197790882804,0.3133327324282039,75.01345166293058,0.0001,0.05,
10,4,37,warmup,1.5874422192573547,0.22110638970678503,0.5277557535604998,0.3108243278481744,76.38507877696644,0.0001,0.05,
10,4,38,warmup,1.593482570214705,0.22417133098298853,0.5292739285664125,0.3107633766802875,75.35149591619319,0.0001,0.05,
10,4,39,warmup,1.5876158421689814,0.2125339609655467,0.5321916450153698,0.31069858236746356,77.36333812366833,0.0001,0.05,
10,4,40,warmup,1.5855421749028293,0.2285498475486582,0.523824468255043,0.30934338678013196,77.54392641240901,0.0001,0.05,
10,4,41,warmup,1.5564403913237832,0.19448164613409477,0.5251990773461082,0.31156058744950726,79.19434634121981,0.0001,0.05,
10,4,42,warmup,1.5332043333487078,0.1737402267754078,0.5253244950012728,0.30881511894139374,81.75194064053622,0.0001,0.05,
10,4,43,warmup,1.5557921745560386,0.18256138400598007,0.5319225882942026,0.3093856166709553,82.64789563959295,0.0001,0.05,
10,4,44,warmup,1.5249011570757085,0.1769563088362867,0.5204710174690593,0.30700279907746747,84.61225440285422,0.0001,0.05,
10,4,45,warmup,1.5532325831326572,0.18216853859749707,0.5303742479194294,0.3103155547922308,86.4101229580966,0.0001,0.05,
10,4,46,warmup,1.5225541103969922,0.16972439871592956,0.5226948992772535,0.3074399070306258,87.49319249933416,0.0001,0.05,
10,4,47,warmup,1.5530881664969705,0.19994717904112555,0.5237439925020392,0.3056530153209513,89.26286801424894,0.0001,0.05,
10,4,48,warmup,1.5417541102929548,0.18472270261157642,0.5235083780505441,0.31001466377214953,91.64523350108753,0.0001,0.05,
10,4,49,warmup,1.5212168097496033,0.16609666090119968,0.5240680250254545,0.3069840899922631,93.04554644497958,0.0001,0.05,
10,4,50,warmup,1.489709585905075,0.15299872977828438,0.5153511410409753,0.30600856244564056,95.62473990700461,0.0001,0.05,
10,4,51,warmup,1.5002744306217541,0.14817478694021702,0.5205685916272077,0.3109624575484883,95.04499366066672,0.0001,0.05,
10,4,52,warmup,1.486392622644251,0.15189083123748953,0.5152176997878335,0.30406639792702417,97.34074367176403,0.0001,0.05,
10,4,53,warmup,1.484379600394856,0.14653886380520734,0.5186783955855803,0.3004839454184879,97.14167716286399,0.0001,0.05,
10,4,54,warmup,1.4659288742325522,0.12781224873932925,0.5187896977771412,0.3005372204563834,99.59608979658647,0.0001,0.05,
10,4,55,warmup,1.500988412987102,0.16020055284554308,0.5182428739287637,0.3043021180412986,100.00119053233753,0.0001,0.05,
10,4,56,warmup,1.4851539622653613,0.13036911392753775,0.5255318229848688,0.30372120440006256,101.4471733786843,0.0001,0.05,
10,4,57,warmup,1.473379834131761,0.13215718672356822,0.518539004705169,0.30414463579654694,101.27237458662553,0.0001,0.05,
10,4,58,warmup,1.4671988920731978,0.12021982127969916,0.5229722911661322,0.30103449658914044,102.32026741721414,0.0001,0.05,
10,4,59,warmup,1.4704354784705422,0.12809883108870548,0.5198360640894283,0.3026645115830682,103.6336538141424,0.0001,0.05,
10,4,60,warmup,1.4818497029217808,0.13429570096460255,0.521686620332978,0.3041807589205829,105.800255168568,0.0001,0.05,
10,4,61,dual,1.8637456677176736,0.4563903466544368,0.5427595729177649,0.32183617624369537,55.707679921930485,0.3767055185199219,79.75165405273438,0.5788783605112384
10,4,62,dual,2.8918938745151865,1.167869662696665,0.6706793633374301,0.38266548785296356,6.090424180030823,0.4176375050523826,79.75165405273438,0.5818091670339356
10,4,63,dual,2.7245859666304155,0.9672325334765695,0.6807306842370466,0.39589206874370575,2.848658724264665,0.11870541783039534,79.75165405273438,0.6039995592772146
10,4,64,dual,2.4706745039333,0.7881081402301788,0.6502547345378182,0.3820569190112027,3.504538503560153,0.0,79.75165405273438,0.6720471573380343
10,4,65,dual,2.1325512907721778,0.5459924109957435,0.6114059767939828,0.3637468936768445,7.139351953159679,0.0,79.75165405273438,0.6830872631115028
10,4,66,dual,1.9377996162934736,0.4253926927393133,0.5785982771353289,0.3552103787660599,10.04335169358687,0.0,79.75165405273438,0.6835720581754077
10,4,67,dual,1.8174797350710088,0.346526906571605,0.5627000304785642,0.34555276144634595,13.001475724306973,0.0,79.75165405273438,0.6994821507271927
10,4,68,dual,1.789622577753934,0.3422398286109621,0.5536709861321882,0.3400407785719091,15.224922180175781,0.0,79.75165405273438,0.7032613486117232
10,4,69,dual,1.7362624461000615,0.30418022789738397,0.5493207546797666,0.3334407142617486,16.73255101117221,0.0,79.75165405273438,0.7016306743058617
10,4,70,dual,1.67983970858834,0.24960412796248088,0.5485806492241946,0.3330742838707837,18.5548789284446,0.0,79.75165405273438,0.6979506390480388
10,4,71,dual,1.6617943211035295,0.24509252235293388,0.5446383059024811,0.327425169673833,20.344236633994363,0.0,79.75165405273438,0.7213309828118113
10,4,72,dual,1.6166668642650952,0.20545992052013223,0.5430781245231628,0.32505069131200964,21.71679540113969,0.0,79.75165405273438,0.6930806522697224
10,4,73,dual,1.614730423147028,0.19299370355226778,0.549078022891825,0.32358069582418963,22.93555398420854,0.0,79.75165405273438,0.6941163508153372
10,4,74,dual,1.5856315276839517,0.19006410613656044,0.537388720295646,0.3207899562337182,23.974898425015535,0.0,79.75165405273438,0.6981599823710886
10,4,75,dual,1.5857566378333352,0.18698355013673956,0.5393805585124276,0.3200119666077874,25.33243803544478,0.0,79.75165405273438,0.7170780079330101
10,4,76,dual,1.566173862327229,0.17264722287654877,0.5375999808311462,0.31832667643373663,26.3828463120894,0.0,79.75165405273438,0.7213420008814456
10,4,77,dual,1.5394708947701887,0.16229141520505602,0.5303649225018241,0.3164496394720944,27.696790175004438,0.0,79.75165405273438,0.7242728074041428
10,4,78,dual,1.5425623059272766,0.16383192823691803,0.5325504541397095,0.3136294497684999,29.32258718663996,0.0,79.75165405273438,0.7191714411635082
10,4,79,dual,1.5301097360524265,0.14879349238154563,0.5335828120058234,0.31415062329985877,29.9863000349565,0.0,79.75165405273438,0.7119435874834729
10,4,80,dual,1.506412457336079,0.12960145927288316,0.5318462957035411,0.3131183941255916,31.340374513105914,0.0,79.75165405273438,0.7222344645218157
10,4,81,dual,1.5114548152143306,0.12809027849950574,0.5353474860841577,0.3126695603132248,32.22950761968439,0.0,79.75165405273438,0.7104671661524902
10,4,82,dual,1.5006043640050022,0.13238642178475857,0.5292650461196899,0.3096878636967052,32.63790026578036,0.0,79.75165405273438,0.705729396209784
10,4,83,dual,1.4995802640914917,0.13108163479376922,0.529765475880016,0.3089676702564413,34.08173873207786,0.0,79.75165405273438,0.7131886293521376
10,4,84,dual,1.4846504439007153,0.1225262473930012,0.5260697088458322,0.3099847855893048,35.13979669050737,0.0,79.75165405273438,0.713210665491406
10,4,85,dual,1.5020933964035728,0.13252362693575295,0.5305430645292456,0.30848367512226105,36.139056119051844,0.0,79.75165405273438,0.7021264874394006
10,4,86,dual,1.4715277010744268,0.1108164314857938,0.52719261971387,0.30632602084766736,36.50091830166903,0.0,79.75165405273438,0.7131665932128691
10,4,87,dual,1.4767247330058704,0.12549922124228693,0.5232314331965013,0.3047626411372965,37.699785232543945,0.0,79.75165405273438,0.7028646981048919
10,4,88,dual,1.47296434099024,0.12391783906654878,0.5210874798622999,0.3068715550682761,38.02872657775879,0.0,79.75165405273438,0.7103239312472455
10,4,89,dual,1.4636517708951777,0.11430840736085718,0.5221106680956754,0.30512203818017786,39.14662014354359,0.0,79.75165405273438,0.6928713089466726
10,4,90,dual,1.4649066112258218,0.11010076867585833,0.5262607417323373,0.30228436399589886,40.12333124334162,0.0,79.75165405273438,0.7033274570295285
10,4,91,dual,1.4512102170424028,0.10628411051055248,0.521562629125335,0.30180082537911157,40.968354832042344,0.0,79.75165405273438,0.7023468488320846
10,4,92,dual,1.4318263313987039,0.09251650795340538,0.5200766961682927,0.29915642602877185,42.28530831770463,0.0,79.75165405273438,0.6961326575583957
10,4,93,dual,1.470250823281028,0.11168930747292259,0.5276427485726096,0.3032760118896311,43.605393669822,0.0,79.75165405273438,0.6972454825914499
10,4,94,dual,1.4412146373228594,0.10627026195553216,0.5164148021828044,0.30211476575244556,43.620331504128195,0.0,79.75165405273438,0.6972124283825474
10,4,95,dual,1.449198305606842,0.10025850734250112,0.523437424139543,0.3020649416880174,45.6443415555087,0.0,79.75165405273438,0.697355663287792
10,4,96,dual,1.4438325546004556,0.09325694703412327,0.5231996070254933,0.3041764064268632,46.4687087319114,0.0,79.75165405273438,0.6955707360070514
10,4,97,dual,1.4227681864391675,0.07904116106642918,0.5208708887750452,0.30198524079539557,47.05868339538574,0.0,79.75165405273438,0.6993940061701189
10,5,1,warmup,3.3496047908609565,1.3656969585201957,0.7177763499996879,0.5483551513064991,0.7664778205481443,0.0001,0.05,
10,5,2,warmup,3.089508804407987,1.246336517008868,0.66023388504982,0.5227045064622705,1.9791149713776328,0.0001,0.05,
10,5,3,warmup,2.861707091331482,1.135090410709381,0.6182904487306421,0.4900357872247696,4.053499113429677,0.0001,0.05,
10,5,4,warmup,2.7355402382937344,1.0849713683128357,0.5965093563903462,0.45755012875253503,6.540607560764659,0.0001,0.05,
10,5,5,warmup,2.612019744786349,1.0158195495605469,0.5789707194675099,0.4382587955756621,8.781292221762918,0.0001,0.05,
10,5,6,warmup,2.51414739001881,0.9460912292653864,0.5761167975989255,0.4158225669102235,10.929202513261275,0.0001,0.05,
10,5,7,warmup,2.441107901659879,0.8980391188101335,0.5724613422697241,0.398146083409136,12.887155142697422,0.0001,0.05,
10,5,8,warmup,2.3333296233957466,0.809042591940273,0.5686225430531935,0.3870419196107171,15.216020757501775,0.0001,0.05,
10,5,9,warmup,2.267947484146465,0.7661916721950878,0.5616861581802368,0.3783834901722995,17.20622730255127,0.0001,0.05,
10,5,10,warmup,2.23753961649808,0.7456034354188226,0.5608599050478502,0.37021640078587964,19.62443767894398,0.0001,0.05,
10,5,11,warmup,2.2132562561468645,0.7369364987720143,0.5581617626276884,0.3599962023171512,21.438237883827902,0.0001,0.05,
10,5,12,warmup,2.135001941160722,0.6581436720761386,0.5593522353605791,0.35815379429947247,23.720796931873668,0.0001,0.05,
10,5,13,warmup,2.109805854884061,0.650618161667477,0.5536652695048939,0.35185716504400427,26.821622154929422,0.0001,0.05,
10,5,14,warmup,2.1075062697583977,0.6525153300978921,0.5530093556100671,0.34897223792292853,28.29980772191828,0.0001,0.05,
10,5,15,warmup,2.0189643827351658,0.5793671878901395,0.5495398505167528,0.34051749110221863,30.78053838556463,0.0001,0.05,
10,5,16,warmup,1.9677004597403787,0.5261401832103729,0.5494384684345939,0.34268333830616693,33.077019691467285,0.0001,0.05,
10,5,17,warmup,2.0264854810454627,0.5933095853437077,0.5491803098808635,0.3348152556202628,36.63788275285201,0.0001,0.05,
10,5,18,warmup,1.911730094389482,0.47879898141730914,0.5478035455400293,0.3373240273107182,38.216351595791906,0.0001,0.05,
10,5,19,warmup,1.866136745973067,0.4406700093637813,0.5480827228589491,0.329301274635575,40.0694465637207,0.0001,0.05,
10,5,20,warmup,1.84589730609547,0.41711030155420303,0.5501665229147131,0.3284539512612603,43.42934521761808,0.0001,0.05,
10,5,21,warmup,1.814023034139113,0.3941845954819159,0.5458580851554871,0.3281222947619178,45.296633286909625,0.0001,0.05,
10,5,22,warmup,1.7751603722572327,0.359775766052983,0.5433238013224169,0.3287369974634864,47.03286985917525,0.0001,0.05,
10,5,23,warmup,1.7747028199109165,0.36094927381385455,0.5445547049695795,0.3246441280299967,49.044730793346055,0.0001,0.05,
10,5,24,warmup,1.7675435868176548,0.35262770273468713,0.5451290661638434,0.3246577354994687,51.556208870627664,0.0001,0.05,
10,5,25,warmup,1.7295379801229998,0.319884579628706,0.5435044304891066,0.3226445344361392,53.126815449107774,0.0001,0.05,
10,5,26,warmup,1.7004020322452893,0.29727851023728197,0.5416534434665333,0.3198166516694156,55.81266281821511,0.0001,0.05,
10,5,27,warmup,1.7144855369221081,0.3059198030016639,0.5430379238995638,0.32248991321433673,57.793238553133875,0.0001,0.05,
10,5,28,warmup,1.6843544515696438,0.2863126729022373,0.5388526699759744,0.3203364231369712,59.38211649114435,0.0001,0.05,
10,5,29,warmup,1.6773206266489895,0.2847509418021549,0.5386100573973223,0.3153495504097505,62.26350645585494,0.0001,0.05,
10,5,30,warmup,1.6505930044434287,0.26447521590373735,0.5357136997309598,0.3146903880617835,63.63863078030673,0.0001,0.05,
10,5,31,warmup,1.6532679037614302,0.26200818473642523,0.5364512489600615,0.3183572143316269,66.25340062921697,0.0001,0.05,
10,5,32,warmup,1.6373009790073743,0.24958902665159918,0.5370079604062167,0.3136960511857813,67.74677796797319,0.0001,0.05,
10,5,33,warmup,1.6415199095552617,0.24846133107150142,0.5412496165795759,0.31055936081842944,69.47564263777299,0.0001,0.05,
10,5,34,warmup,1.6204358718611978,0.2339945537122813,0.5378967062993483,0.3106478906490586,71.64677984064275,0.0001,0.05,
10,5,35,warmup,1.6079128276218067,0.2073794539848512,0.5428889989852905,0.31475539099086414,74.17073926058683,0.0001,0.05,
10,5,36,warmup,1.6044371832500806,0.21183979240330783,0.5420150594277815,0.30856726928190753,73.53492667458274,0.0001,0.05,
10,5,37,warmup,1.5959602106701245,0.2238172726197676,0.5303620018742301,0.31141891940073535,76.13472453030673,0.0001,0.05,
10,5,38,warmup,1.5878018194978887,0.20049795372919602,0.5372149266979911,0.3128740123727105,78.79388705166903,0.0001,0.05,
10,5,39,warmup,1.5754195180806247,0.19251794537360017,0.5357154905796051,0.3114705871451985,80.52821766246448,0.0001,0.05,
10,5,40,warmup,1.5808022726665845,0.2046221416782249,0.5338660153475675,0.3084480952132832,84.80698290738192,0.0001,0.05,
10,5,41,warmup,1.5551939769224687,0.1854887262664058,0.530289972370321,0.309125310995362,82.21047314730558,0.0001,0.05,
10,5,42,warmup,1.566824902187694,0.19730760834433816,0.5303122103214264,0.30889284881678497,84.98189960826527,0.0001,0.05,
10,5,43,warmup,1.5250697569413618,0.1517780301245776,0.5326803543350913,0.30793103304776276,89.48240210793234,0.0001,0.05,
10,5,44,warmup,1.6202540885318408,0.2505248226225376,0.5303838632323525,0.3089615282687274,89.1424227627841,0.0001,0.05,
10,5,45,warmup,1.6207107251340693,0.23660352995449846,0.5360351584174416,0.31203685294498096,91.12666251442649,0.0001,0.05,
10,5,46,warmup,1.5885125452821904,0.20847522501241078,0.5345293798229911,0.31097856299443677,92.47789937799627,0.0001,0.05,
10,5,47,warmup,1.5296978787942366,0.16664481975815512,0.5283706404946067,0.306311769918962,94.67648939652877,0.0001,0.05,
10,5,48,warmup,1.5315648967569524,0.15517863834446127,0.5349596793001349,0.3064668828790838,96.44713869961825,0.0001,0.05,
10,5,49,warmup,1.5250013308091597,0.14942448349161583,0.5349491401152178,0.3056785504926335,98.5260387767445,0.0001,0.05,
10,5,50,warmup,1.4969316666776484,0.13391902687197382,0.529971878636967,0.3030688708478754,98.89539926702327,0.0001,0.05,
10,5,51,warmup,1.5156939354809849,0.1517531746490435,0.5301110040057789,0.30371875925497577,102.45968558571555,0.0001,0.05,
10,5,52,warmup,1.5191793116656216,0.15069477395577865,0.5319337140430104,0.3046170933680101,100.56251768632369,0.0001,0.05,
10,5,53,warmup,1.5232614116235212,0.14097581465135922,0.5380328731103377,0.3062198514288122,103.86841097745028,0.0001,0.05,
10,5,54,warmup,1.519122297113592,0.1470113332298669,0.5333627597852186,0.30538545007055456,103.47808595137163,0.0001,0.05,
10,5,55,warmup,1.498545847155831,0.14095235209573398,0.5270871113647114,0.30341925946148957,106.92056170376864,0.0001,0.05,
10,5,56,warmup,1.5209717425433071,0.1526980623602867,0.5319550416686318,0.3043635988777334,108.56897076693448,0.0001,0.05,
10,5,57,warmup,1.4973820827224038,0.13374144888736986,0.529596521095796,0.304447587240826,110.73501690951261,0.0001,0.05,
10,5,58,warmup,1.4669994982806118,0.1220755089413036,0.5219616266814145,0.3010007278485732,111.17226791381836,0.0001,0.05,
10,5,59,warmup,1.460551754994826,0.11778264086354863,0.5213631039316003,0.3000429089773785,113.70502957430753,0.0001,0.05,
10,5,60,warmup,1.460031119259921,0.1158155481415716,0.5229651914401487,0.2982851835814389,112.27130265669389,0.0001,0.05,
10,5,61,dual,1.9464549964124507,0.533394006504254,0.5485981784083627,0.3158646429126913,58.29322489825162,0.4017126212599527,85.91690979003907,0.515370207139709
10,5,62,dual,2.8276601921428335,1.1599411124532872,0.6434139500964772,0.3808911551128734,7.061212951486761,0.4404323853897732,85.91690979003907,0.6192595857205817
10,5,63,dual,2.7841260649941186,1.043905185027556,0.6629204939712178,0.41437987983226776,3.2752839651974766,0.11518179141216463,85.91690979003907,0.6738541207580432
10,5,64,dual,2.4240075891668145,0.7411821769042448,0.6374326781793074,0.40796003287488763,3.7412408373572608,0.0,85.91690979003907,0.6822058175407668
10,5,65,dual,2.197179442102259,0.6117888336831873,0.6012367091395638,0.38291721181436017,6.988306067206643,0.0,85.91690979003907,0.7053657999118554
10,5,66,dual,2.0147477009079675,0.4920450327071277,0.5787602446295999,0.3651821735230359,10.517188505692916,0.0,85.91690979003907,0.7358527985896871
10,5,67,dual,1.9028249924833125,0.4228210367939689,0.562303979288448,0.3553959944031455,13.05398737300526,0.0,85.91690979003907,0.7132216835610401
10,5,68,dual,1.8567915775559165,0.3828456774353981,0.562572408806194,0.348801079121503,14.845229539004238,0.0,85.91690979003907,0.737219039224328
10,5,69,dual,1.7954600128260525,0.3431787585670298,0.5548770834099163,0.34252708743919025,16.98429887945002,0.0,85.91690979003907,0.724614367562803
10,5,70,dual,1.7398738861083984,0.28662030127915467,0.5568067729473114,0.3396400362253189,18.649963638999246,0.0,85.91690979003907,0.7384530630233582
10,5,71,dual,1.7061411955139854,0.2717458212917501,0.5497766110030088,0.334842172535983,20.034671783447266,0.0,85.91690979003907,0.7367562802996914
10,5,72,dual,1.6780225797133013,0.25263701243834064,0.5480313517830588,0.32932285287163476,21.34666937047785,0.0,85.91690979003907,0.7215513442044954
10,5,73,dual,1.6464230634949424,0.2301727089692246,0.5434672480279749,0.32931586829098786,23.042700594121758,0.0,85.91690979003907,0.7310379021595416
10,5,74,dual,1.6379138502207669,0.22331095215949145,0.543975914066488,0.326651086861437,23.95325790752064,0.0,85.91690979003907,0.7226862053768179
10,5,75,dual,1.614768152887171,0.20007714155045422,0.5438208471645009,0.3270493136210875,25.535212083296344,0.0,85.91690979003907,0.7142463640370207
10,5,76,dual,1.6210409998893738,0.20917254178361458,0.5443898087198084,0.323088831522248,26.72544644095681,0.0,85.91690979003907,0.7360621419127369
10,5,77,dual,1.5810828588225625,0.18010214479132133,0.539643797007474,0.3216931156136773,28.14387503537265,0.0,85.91690979003907,0.7363155575143235
10,5,78,dual,1.5627537694844333,0.16281850703737952,0.5405711423267018,0.3187929852442308,29.359752308238637,0.0,85.91690979003907,0.7318532393124725
10,5,79,dual,1.5521064563231035,0.1651955819265409,0.5350573902780359,0.3167960887605494,30.291876966303047,0.0,85.91690979003907,0.7356654914059058
